,Clothing,Date,Description,Dress,Pant,Shirt,Skirt,Tags,URL,User,Img
85,dark green:MIAMASVIN top;,2016-08-23,"First time to pair 2 different shades of green and I must admit, it works! In a offbeat kind of way~ \xe2\x99\xa1.\xe2\x99\xa1",0.0,0.0,0.0,1.0,Romantic;Work;summer;,http://images0.chictopia.com/photos/miamiyu/1858534370/dark-green-miamasvin-top-forest-green-miamasvin-skirt_400.jpg,miamiyu,dark-green-miamasvin-top-forest-green-miamasvin-skirt_400
86,black:thrifted top;,2016-08-19,http://someonelikeyou18.blogspot.com,0.0,0.0,0.0,1.0,Grandma;Everyday;summer;,http://images2.chictopia.com/photos/SomeoneLikeYou18/8246628657/black-thrifted-top-brick-red-thrifted-skirt_400.jpg,SomeoneLikeYou18,black-thrifted-top-brick-red-thrifted-skirt_400
87,:Mango shirt;,2016-08-18,"NEW LOOK UP ON MY BLOG! More info, pics and details clicking the link below!",0.0,0.0,1.0,1.0,Bohemian;Everyday;summer;,http://images0.chictopia.com/photos/marianelahd/10502542325/mango-shirt-choies-bag-dolce-gabbana-sunglasses-oysho-sandals_400.jpg,marianelahd,mango-shirt-choies-bag-dolce-gabbana-sunglasses-oysho-sandals_400
88,white:asos skirt;,2016-08-15,Hi guys! Read about this look here:\xc2\xa0http://thegirlfrompanama.com/7-chic-one-shoulder-tops-to-buy-right-now/,0.0,0.0,0.0,1.0,Chic;Everyday;summer;,http://images0.chictopia.com/photos/PamHetlinger/8403201053/white-midi-asos-skirt_400.jpg,PamHetlinger,white-midi-asos-skirt_400
89,black:H&M top;,2016-08-13,Pretending to be much more chic than I really am.,0.0,0.0,0.0,1.0,Classic;Everyday;summer;,http://images0.chictopia.com/photos/SomeoneLikeYou18/9631114285/black-h-m-top-navy-thrifted-skirt_400.jpg,SomeoneLikeYou18,black-h-m-top-navy-thrifted-skirt_400
90,white:AX Paris skirt;,2016-08-13,More photos on my blog :),0.0,0.0,0.0,1.0,Romantic;Everyday;summer;,http://images0.chictopia.com/photos/MERI_WILD/7256610116/white-ax-paris-skirt_400.jpg,MERI_WILD,white-ax-paris-skirt_400
91,black:H&M shirt;,2016-08-12,t say I,0.0,0.0,1.0,1.0,60s;Everyday;summer;,http://images2.chictopia.com/photos/SomeoneLikeYou18/1891768541/black-h-m-shirt-black-thrifted-bag-black-thrifted-vintage-skirt_400.jpg,SomeoneLikeYou18,black-h-m-shirt-black-thrifted-bag-black-thrifted-vintage-skirt_400
92,:zaful sunglasses;,2016-08-12,More here:\xc2\xa0http://from-brussels-with-love.blogspot.be/2016/08/lemon-tree.html,0.0,0.0,0.0,1.0,Chic;Brunch;summer;,http://images2.chictopia.com/photos/RuxandraIoana/5123629114/zaful-sunglasses-zaful-top-zaful-skirt_400.jpg,RuxandraIoana,zaful-sunglasses-zaful-top-zaful-skirt_400
93,:Jump From Paper bag;,2016-08-13,t wear...and keeping a rather small wardrobe (I swear! 2 suitcases right now - that,0.0,0.0,0.0,1.0,Casual;Traveling;summer;,http://images0.chictopia.com/photos/HaveClothesWillTrave/8156485765/jump-from-paper-bag-midi-retrolicious-skirt-modcloth-sandals_400.jpg,HaveClothesWillTrave,jump-from-paper-bag-midi-retrolicious-skirt-modcloth-sandals_400
94,:H&M shoes;,2016-08-09,More on beeswonderland.com,0.0,0.0,0.0,1.0,Chic;Cocktail;summer;,http://images2.chictopia.com/photos/Beeswonderland/1485457103/h-m-shoes-ray-ban-sunglasses-h-m-skirt-zara-necklace_400.jpg,Beeswonderland,h-m-shoes-ray-ban-sunglasses-h-m-skirt-zara-necklace_400
95,:gifted shirt;,2016-08-08,"t quite go according to plan. I had envisioned this outfit post being similar to my Harajuku outfit post...with a funky background, maybe some bright signs or graffiti...you know, something to blend in with my Star Wars outfit, haha. I was in Akihabara for these photos, on my way to a Maid Cafe (more on that in a second)...and this is an area known for its electronics stores and cosplay, so I didn",0.0,0.0,1.0,1.0,Geek;Everyday;summer;,http://images2.chictopia.com/photos/HaveClothesWillTrave/10493667593/star-wars-gifted-shirt-jump-from-paper-bag-pleated-modcloth-skirt_400.jpg,HaveClothesWillTrave,star-wars-gifted-shirt-jump-from-paper-bag-pleated-modcloth-skirt_400
96,dark gray:Zara sweater;,2016-08-09,"Time to listen to music and relax. Hello, hello! I seriously missed you guys. Today, I decided to show you my fun side. I\xe2\x80\x99m a bit serious in my photos usually, but I have seen how much you enjoy me being silly sometimes. Hehe. I\xe2\x80\x99m pretty sure that I have enough readers in the ages of 16-24, and you will probably love this fun outfit. As you remember, my blog is about trying new styles. Here I am, wearing cool platform sneakers from Karma Loop. To be honest, it took me a bit to learn how to walk in these shoes. Some of you truly loved them when I featured them on my Snapchat. I love how quickly I can show off all my new goodies. Anyway, I thought this pair of shoes is definitely perfect for a young-themed and comfy outfit. It is why I wore my Macy\xe2\x80\x99s denim skirt along with a Zara sweater. This perfectly works with my silly poses. What do you think?Take a 30% off with my Karma Loop coupon ""ALLSUMMER16""",0.0,0.0,0.0,1.0,Casual;Casual Party;Summer;,http://images2.chictopia.com/photos/queenhorsfall/6460994001/dark-gray-zara-sweater-white-macys-skirt-white-karmaloop-sneakers_400.jpg,queenhorsfall,dark-gray-zara-sweater-white-macys-skirt-white-karmaloop-sneakers_400
97,black:Vinted boots;,2016-08-07,See more on the blog!http://www.katielikeme.com/2016/08/summer-suede.html,0.0,0.0,0.0,1.0,Trendy;Brunch;summer;,http://images0.chictopia.com/photos/KatieLikeMe/9173306289/black-chunky-vinted-boots-black-dresslink-dress-black-wide-brim-target-hat_400.jpg,KatieLikeMe,black-chunky-vinted-boots-black-dresslink-dress-black-wide-brim-target-hat_400
98,:GAMISS top;,2016-08-08,More here:\xc2\xa0http://from-brussels-with-love.blogspot.be/2016/08/sunday-look.html,0.0,0.0,0.0,1.0,Chic;Brunch;summer;,http://images2.chictopia.com/photos/RuxandraIoana/2305204853/gamiss-top-zaful-skirt_400.jpg,RuxandraIoana,gamiss-top-zaful-skirt_400
99,:Alex Malay skirt;,2016-08-06,1950s inspired circle skirt is printed in a high definition watermelon print in an eye catching ombre design.,0.0,0.0,0.0,1.0,50s;Girls Night Out;summer;,http://images0.chictopia.com/photos/AlexMalay/3812210179/alex-malay-skirt_400.jpg,AlexMalay,alex-malay-skirt_400
100,:Poppy Lovers top;,2016-08-03,More here:\xc2\xa0http://from-brussels-with-love.blogspot.be/2016/08/catching-fire.html,0.0,0.0,0.0,1.0,Chic;Everyday;summer;,http://images2.chictopia.com/photos/RuxandraIoana/10912915037/poppy-lovers-top-gamiss-skirt-jeffrey-campbell-flats_400.jpg,RuxandraIoana,poppy-lovers-top-gamiss-skirt-jeffrey-campbell-flats_400
102,:Rue 21 skirt;,2016-08-02,"t care as much anymore, like with these socks. This is really a 70",0.0,0.0,0.0,1.0,70s;Everyday;summer;,http://images0.chictopia.com/photos/istylelooks/3180976987/suede-rue-21-skirt_400.jpg,istylelooks,suede-rue-21-skirt_400
103,,2016-08-02,"Much more on my blog, INVICTUS",0.0,0.0,0.0,1.0,Romantic;Wedding;summer;,http://images0.chictopia.com/photos/adrienneee/3735642913/off-white-top-sky-blue-keepsake-skirt-beige-steve-madden-heels_400.jpg,adrienneee,off-white-top-sky-blue-keepsake-skirt-beige-steve-madden-heels_400
104,black:Forever 21 bag;,2016-08-08,Hello everyone! I enjoy thrifting so almost every one of my looks are completely thrifted.,0.0,0.0,0.0,1.0,Chic;Everyday;summer;,http://images2.chictopia.com/photos/thethriftedition/9698460259/black-thrifted-forever-21-bag-black-thrifted-mules-nine-west-heels_400.jpg,thethriftedition,black-thrifted-forever-21-bag-black-thrifted-mules-nine-west-heels_400
105,white:Zara top;,2016-08-01,BLOG: http://www.basmilia.com/ ,0.0,0.0,0.0,1.0,Chic;Everyday;summer;,http://images2.chictopia.com/photos/Basmilia/7896363390/white-zara-top-silver-zara-skirt-white-zara-sandals_400.jpg,Basmilia,white-zara-top-silver-zara-skirt-white-zara-sandals_400
106,ivory:Topshop skirt;,2016-08-01,Hey guys! Read about this look here:\xc2\xa0http://thegirlfrompanama.com/5-things-to-buy-at-the-nordstrom-anniversary-sale/,0.0,0.0,0.0,1.0,Chic;Everyday;summer;,http://images0.chictopia.com/photos/PamHetlinger/5303588422/ivory-wrap-topshop-skirt_400.jpg,PamHetlinger,ivory-wrap-topshop-skirt_400
107,,2016-07-29,"As a teacher I\xe2\x80\x99ve been in casual mode, but today was Meet the Teacher Night, so back to professional wear. This outfit started with this Lilly Pulitzer skirt I found on EBay that fits like a dream! I added a lacy blouse I recently bought from Banana Republic, always looking for white lace, and the collar is so delicate. I finished the look with nude heels, a lemon purse from Ali Express, and retro Karen Walker sunnies.",0.0,0.0,0.0,1.0,Chic;Work;Summer;,http://images2.chictopia.com/photos/Flowglo/10349527433/light-yellow-ali-express-purse-karen-walker-sunglasses_400.jpg,Flowglo,light-yellow-ali-express-purse-karen-walker-sunglasses_400
108,white:gianvitto rossi shoes;,2016-07-28,I just wanted to share another look from my pop up with Madison LA. I love this off the shoulder white top and striped pencil skirt so much and I knew that they would make for the perfect wear to work look. I added in white pumps and a little red bag to keep things looking tailored and sophisticated.,0.0,0.0,0.0,1.0,Chic;Everyday;Summer;,http://images0.chictopia.com/photos/elizabethkeene/5670526831/white-gianvitto-rossi-shoes-red-31-phillip-lim-bag_400.jpg,elizabethkeene,white-gianvitto-rossi-shoes-red-31-phillip-lim-bag_400
109,:Daisy Del Sol necklace;,2016-07-29,Full outfit details + Why this outfit is sustainable:,0.0,0.0,0.0,1.0,Bohemian;Music Concert;summer;,http://images2.chictopia.com/photos/sustainablesiren/6846724984/daisy-del-sol-necklace-daisy-del-sol-skirt_400.jpg,sustainablesiren,daisy-del-sol-necklace-daisy-del-sol-skirt_400
110,ivory:MIAMASVIN top;,2016-07-28,Love how the muted tropical print of my top downplays this vibrant emerald midi~ \xe2\x99\xa1.\xe2\x99\xa1,0.0,0.0,0.0,1.0,Romantic;Lunch Date;summer;,http://images0.chictopia.com/photos/miamiyu/7433572954/ivory-miamasvin-top-green-miamasvin-skirt_400.jpg,miamiyu,ivory-miamasvin-top-green-miamasvin-skirt_400
111,neutral:Madison LA skirt;,2016-07-27,"ve always loved the ocean. So whenever I get the chance, you",0.0,0.0,0.0,1.0,Casual;Everyday;Summer;,http://images2.chictopia.com/photos/elizabethkeene/7060127715/neutral-madison-la-skirt_400.jpg,elizabethkeene,neutral-madison-la-skirt_400
112,black:Nine West boots;,2016-07-28,m guessing y,0.0,0.0,0.0,1.0,Casual;Everyday;summer;,http://images2.chictopia.com/photos/sensiblestylista/3940018278/black-distressed-nine-west-boots-tan-emma-chloe-bag_400.jpg,sensiblestylista,black-distressed-nine-west-boots-tan-emma-chloe-bag_400
113,:Guess bag;,2016-07-27,"NEW POST UP ON MY BLOG! More info, pics and details clicking the link below!",0.0,0.0,0.0,1.0,Chic;Everyday;summer;,http://images0.chictopia.com/photos/marianelahd/6032885883/guess-bag-bershka-heels-choies-top-sheinside-skirt_400.jpg,marianelahd,guess-bag-bershka-heels-choies-top-sheinside-skirt_400
114,sky blue:thrifted jacket;,2016-07-27,a Robot Heart:\xc2\xa0The Story of a Pencil Skirt,0.0,0.0,0.0,1.0,Retro;Lunch Date;summer;,http://images2.chictopia.com/photos/robotheart/5565779210/sky-blue-denim-thrifted-jacket-red-plaid-a-robot-heart-skirt_400.jpg,robotheart,sky-blue-denim-thrifted-jacket-red-plaid-a-robot-heart-skirt_400
115,bronze:free people boots;,2016-07-26,http://dollpoupee.com/sunrise-in-little-wategos-beach/,0.0,0.0,0.0,1.0,Bohemian;Everyday;summer;,http://images0.chictopia.com/photos/dollpoupee/8496964235/bronze-free-people-boots-bronze-filippo-catarzi-hat-red-spell-designs-skirt_400.jpg,dollpoupee,bronze-free-people-boots-bronze-filippo-catarzi-hat-red-spell-designs-skirt_400
116,dark brown:Zara bag;,2016-07-26,view full post here,0.0,0.0,0.0,1.0,Denim;Casual Party;summer;,http://images2.chictopia.com/photos/KimTuttle/4497848563/dark-brown-zara-bag-black-asos-heels-black-topshop-top_400.jpg,KimTuttle,dark-brown-zara-bag-black-asos-heels-black-topshop-top_400
117,white:Wet Seal t-shirt;,2016-07-28,http://beniarascloset.blogspot.mx/2016/06/70s-vibes.html,0.0,0.0,1.0,1.0,70s;School;summer;,http://images2.chictopia.com/photos/AnniBeniara/10010550841/white-ringer-tee-wet-seal-t-shirt-blue-denim-skirt-pull-bear-skirt_400.jpg,AnniBeniara,white-ringer-tee-wet-seal-t-shirt-blue-denim-skirt-pull-bear-skirt_400
118,neutral:Neiman Markus sweater;,2016-07-28,"m still wearing a sweater! Haha.""",0.0,0.0,0.0,1.0,Elegant;Lunch Date;Summer;,http://images0.chictopia.com/photos/queenhorsfall/5897982141/neutral-neiman-markus-sweater-bronze-valentino-skirt-black-bnkr-sandals_400.jpg,queenhorsfall,neutral-neiman-markus-sweater-bronze-valentino-skirt-black-bnkr-sandals_400
119,ivory:vintage shirt;,2016-07-24,"s done a great job in not just defining her musical image, but also her style in terms of sticking to a uniform of cute top + high-waisted short skirt + high heels + vintage purse. Here",0.0,0.0,1.0,1.0,Vintage;Shopping Date;summer;,http://images0.chictopia.com/photos/maryinvogue/10734202408/ivory-vintage-vintage-shirt-heather-gray-vintage-bag-vintage-bag_400.jpg,maryinvogue,ivory-vintage-vintage-shirt-heather-gray-vintage-bag-vintage-bag_400
